username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
debarati_m,2016-12-27 16:14,5,3,Rahul Gandhi wants Modi to reveal names of 'chor' Indians with Swiss bank accounts. Seems Gandhis are done with siphoning off funds by now,,,,8.1369701515871E+017,https://twitter.com/debarati_m/status/813697015158710273,,
Oneindia,2016-12-27 16:14,0,1,Demonetisation has failed: Rahul Gandhi http://www. oneindia.com/india/demoneti sation-has-failed-rahul-gandhi-2301701.html … #Corruption,,,#Corruption,8.13696986792665E+017,https://twitter.com/Oneindia/status/813696986792665088,,
ChottaGappu,2016-12-27 16:14,0,0,"RT NH_India: #SheilaDikshit is ready for a probe, why isn't #PM #Modi ready for one, asks Cong VP #RahulGandhi at #JointOpposition press me…",,,#SheilaDikshit #PM #Modi #RahulGandhi #JointOpposition,8.13696953708069E+017,https://twitter.com/ChottaGappu/status/813696953708068864,,
AKP_08,2016-12-27 16:14,0,0,@ANI_news Rahul Gandhi is describing his own situation....,,@ANI_news,,8.13696953007665E+017,https://twitter.com/AKP_08/status/813696953007665152,,
kkmishra1987,2016-12-27 16:14,0,0,Retweeted NDTV ( @ndtv ): PM must explain the motive behind #notesban : Rahul Gandhi Watch LIVE... http:// fb.me/1HafYAFWn,,@ndtv,#notesban,8.13696945214652E+017,https://twitter.com/kkmishra1987/status/813696945214652416,,
GuptaMohinish,2016-12-27 16:13,0,0,@ndtv it means that Rahul Gandhi has no knowledge about efforts..,,@ndtv,,8.1369692753551E+017,https://twitter.com/GuptaMohinish/status/813696927535509504,,
aniruddhafalke5,2016-12-27 16:13,0,0,@RockzzzAshwin @YouTube aaj tak runs by bjps sandip patra. one ph cl and rahul gandhi live closed. poor media,,@RockzzzAshwin @YouTube,,8.13696893624713E+017,https://twitter.com/aniruddhafalke5/status/813696893624713220,,
WeForNews,2016-12-27 16:13,0,0,"If sincere effort is made by govt to eradicate corruption, not just #Congress , but entire opposition will stand behind them: #RahulGandhi",,,#Congress #RahulGandhi,8.13696880735441E+017,https://twitter.com/WeForNews/status/813696880735440896,,
kirtijoshi1958,2016-12-27 16:13,0,4,@TimesNow #RahulFlopShow Rahul Gandhi Ur Family is is number one in looting this country. Pagal ho gaya hai tu. National herald baap ka maal,,@TimesNow,#RahulFlopShow,8.13696852713415E+017,https://twitter.com/kirtijoshi1958/status/813696852713414656,,
vishwagujarat,2016-12-27 16:13,0,0,#Demonetisation Has Failed: #RahulGandhi @OfficeOfRG https:// goo.gl/Rtnp3C,,@OfficeOfRG,#Demonetisation #RahulGandhi,8.13696795255533E+017,https://twitter.com/vishwagujarat/status/813696795255533568,,
NewsInTweetsIn,2016-12-27 16:13,0,0,"The Indian Express: Demonetisation: Rahul Gandhi demands answers from PM Modi, Mamata Banerjee calls… http:// dlvr.it/MzB89h #NewsInTweets pic.twitter.com/P3dzV1lwzC",,,#NewsInTweets,8.13696709796635E+017,https://twitter.com/NewsInTweetsIn/status/813696709796634624,,
GauravPandhi,2016-12-27 16:13,33,28,"Furthermore, PM Modi ought to take responsibility of the failure of demonetization post the 50 day deadline and resign. - Rahul Gandhi",,,,8.13696698681692E+017,https://twitter.com/GauravPandhi/status/813696698681692160,,
IndiaTodayFLASH,2016-12-27 16:12,1,4,"Sheilaji has said that she is ready for probe, why is PM not ready for the same?: Rahul Gandhi",,,,8.1369664912599E+017,https://twitter.com/IndiaTodayFLASH/status/813696649125990400,,
KukkarBunty,2016-12-27 16:12,1,0,"@narendramodi Rahul Gandhi is making India unstable,he is insulting Prime Minister of India.Supreme court should interfere and warn him. pic.twitter.com/sdLsUhV6nb",,@narendramodi,,8.13696644927672E+017,https://twitter.com/KukkarBunty/status/813696644927672321,,
akhileshanandd,2016-12-27 16:12,3,4,#ShilaDixit #Sahara मामले में जांच के लिए तैयार तो @narendramodi क्यों नहीं ? PM के भ्रष्टाचार की जांच हो #RahulGandhi @OfficeOfRG,,@narendramodi @OfficeOfRG,#ShilaDixit #Sahara #RahulGandhi,8.1369657745802E+017,https://twitter.com/akhileshanandd/status/813696577458020352,,
indianews101,2016-12-27 16:12,0,0,TopNews: Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today - NDTV http:// ift.tt/2hpjZZ7,,,,8.1369653892504E+017,https://twitter.com/indianews101/status/813696538925039617,,
GetNewsd,2016-12-27 16:12,4,0,Oppn unity was seen in Parliament. We've spoken to all & broadly they've taken the line that #NotesBan is a failed experiment: Rahul Gandhi,,,#NotesBan,8.13696524483859E+017,https://twitter.com/GetNewsd/status/813696524483858432,,
sidvermaa,2016-12-27 16:12,0,0,@AnshuChhibber @_pallavighosh @CNNnews18 This is same Rahul Gandhi who goes for 90 days sabbatical instead of constructive work for nation,,@AnshuChhibber @_pallavighosh @CNNnews18,,8.13696522369933E+017,https://twitter.com/sidvermaa/status/813696522369933313,,
kkmishra1987,2016-12-27 16:12,0,0,"Retweeted TIMES NOW ( @TimesNow ): Sheila Dikshit is ready for probe, not PM Modi: Rahul Gandhi #RahulFlopShow",,@TimesNow,#RahulFlopShow,8.1369649851292E+017,https://twitter.com/kkmishra1987/status/813696498512920576,,
newsisay,2016-12-27 16:12,0,0,#India Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today - NDTV https:// goo.gl/fb/OA1x9b #topstories,,,#India #topstories,8.13696442430792E+017,https://twitter.com/newsisay/status/813696442430791681,,
ITN_English,2016-12-27 16:11,0,0,Demonetisation has failed: Rahul Gandhi #DeMonetisation #RahulGandhi http:// bit.ly/2ht9m9a pic.twitter.com/jYdasApWsy,,,#DeMonetisation #RahulGandhi,8.13696410214224E+017,https://twitter.com/ITN_English/status/813696410214223872,,
TimesNow,2016-12-27 16:11,16,44,PM Modi must explain why demonetisation has been done and what are the benefits of it: Rahul Gandhi #RahulFlopShow,,,#RahulFlopShow,8.13696385799234E+017,https://twitter.com/TimesNow/status/813696385799233536,,
ndtv,2016-12-27 16:11,30,68,"If sincere effort is made by govt to eradicate corruption, not just Congress, but entire opposition will stand behind them: Rahul Gandhi",,,,8.13696365343568E+017,https://twitter.com/ndtv/status/813696365343567872,,
WithCongressCG,2016-12-27 16:11,5,0,"गरीबो से पैसा खींचो, आमिर लोगो को सींचो। Rahul Gandhi live press conference pic.twitter.com/XWLrHf2xhj",,,,8.13696358494388E+017,https://twitter.com/WithCongressCG/status/813696358494388224,,
umakantsingh_in,2016-12-27 16:11,1,1,"#RahulFlopShow ,a young leader like #RahulGandhi or Kejriwal should welcome #DeMonetisation , have they no vision? #ModiKa_भांडाफोड़ Dehradun",,,#RahulFlopShow #RahulGandhi #DeMonetisation #ModiKa_,8.1369630799489E+017,https://twitter.com/umakantsingh_in/status/813696307994890245,,
DynamiteNews_,2016-12-27 16:11,4,4,Rahul Gandhi : PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe pic.twitter.com/m9AO30bMZK,,,,8.13696249454936E+017,https://twitter.com/DynamiteNews_/status/813696249454936064,,
alone_stoner420,2016-12-27 16:11,0,0,Intern Conspiracy Scientist Rahul Gandhi also play vital role in the discovery of Super Emergency.,,,,8.13696188943831E+017,https://twitter.com/alone_stoner420/status/813696188943831041,,
GauravPandhi,2016-12-27 16:11,38,33,"In Jain dairy case, Advani resigned from his post in the party. Here, not just the initials but full name of PM is mentioned - Rahul Gandhi",,,,8.13696176604094E+017,https://twitter.com/GauravPandhi/status/813696176604094464,,
JantaKaReporter,2016-12-27 16:10,33,38,PM should be first person to call for an inquiry in Sahara bribery case. Sheila ji is ready for probe: Rahul Gandhi http://www. jantakareporter.com/india/united-o pposition-parties-press-conference-demonetisation/88071/ …,,,,8.13696123697132E+017,https://twitter.com/JantaKaReporter/status/813696123697131521,,
kirtijoshi1958,2016-12-27 16:10,0,0,@TimesNow @OfficeOfRG #ModiV /SWho. Rahul has no credibility is saving credibility of PM. Rahul Gandhi National herald kya hai? Baap ka maal,,@TimesNow @OfficeOfRG,#ModiV,8.13696117565178E+017,https://twitter.com/kirtijoshi1958/status/813696117565177857,,
NH_India,2016-12-27 16:10,298,306,"#SheilaDikshit is ready for a probe, why isn't #PM #Modi ready for one, asks Cong VP #RahulGandhi at #JointOpposition press meet",,,#SheilaDikshit #PM #Modi #RahulGandhi #JointOpposition,8.13696083700265E+017,https://twitter.com/NH_India/status/813696083700264960,,
isumitksinha,2016-12-27 16:10,0,0,"Rahul Gandhi , Mamata Banerjee on the same page over demonetisation woes https:// goo.gl/fb/wK0Qy6",,,,8.13696026045518E+017,https://twitter.com/isumitksinha/status/813696026045517826,,
majumder_kr,2016-12-27 16:10,0,0,"Rahul Gandhi Attacks PM Narendra Modi On Notes Ban, Says Move 'Attack On Poor': Highlights - NDTV http://www. ndtv.com/india-news/rah ul-gandhi-attacks-pm-narendra-modi-on-notes-ban-says-move-attack-on-poor-highlights-1642314 …",,,,8.1369600512836E+017,https://twitter.com/majumder_kr/status/813696005128359936,,
tuubol,2016-12-27 16:10,0,0,Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today - NDTV http:// ln.is/www.ndtv.com/i ndia-n/n9dkY … #IndiaNews,,,#IndiaNews,8.1369600504046E+017,https://twitter.com/tuubol/status/813696005040459776,,
all_things_modi,2016-12-27 16:10,0,0,"Rahul Gandhi Attacks PM Narendra Modi On Notes Ban, Says Move 'Attack On Poor': Highlights - NDTV http:// ift.tt/2hjql8Q",,,,8.13695994353385E+017,https://twitter.com/all_things_modi/status/813695994353385472,,
PushpanderSin12,2016-12-27 16:09,0,0,Rahul Gandhi ki Baran me vishal jan sabha pic.twitter.com/KnOAscv6qp,,,,8.13695903286653E+017,https://twitter.com/PushpanderSin12/status/813695903286652929,,
IAS_Gurukul,2016-12-27 16:09,0,0,"Rahul Gandhi , Mamata Banerjee on the same page over demonetisation woes http://www. iasgurukul.net/2016/12/27/rah ul-gandhi-mamata-banerjee-on-the-same-page-over-demonetisation-woes/ …",,,,8.13695890112348E+017,https://twitter.com/IAS_Gurukul/status/813695890112348160,,
kausalagarwal1,2016-12-27 16:09,0,0,@NavbharatTimes Rahul Gandhi ki baat me aur ghode ki paad me koi antar nahi. India please don't react,,@NavbharatTimes,,8.13695880385753E+017,https://twitter.com/kausalagarwal1/status/813695880385753088,,
WeForNews,2016-12-27 16:09,0,0,"@PMOIndia should be the first person to ask for a free and fair inquiry, says #RahulGandhi on #Demonetisation",,@PMOIndia,#RahulGandhi #Demonetisation,8.13695832385995E+017,https://twitter.com/WeForNews/status/813695832385994752,,
iamgunjankumar,2016-12-27 16:09,0,0,But still less committed than Congress supporters who want to revive their political career with a failed leader Rahul Gandhi https:// twitter.com/priyankac19/st atus/813695161473634304 …,,,,8.13695803395101E+017,https://twitter.com/iamgunjankumar/status/813695803395100672,,
WithCongressCG,2016-12-27 16:09,5,9,Congress VP Rahul Gandhi live press conference under way pic.twitter.com/VPkHO0zeXL,,,,8.13695795493016E+017,https://twitter.com/WithCongressCG/status/813695795493015552,,
_QuickieNews,2016-12-27 16:09,0,0,Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today - NDTV http:// news.google.com/news/url?sa=t& fd=R&ct2=in&usg=AFQjCNFd160y4b54qXXXOfLlr3ErreE3eg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779319219005&ei=20RiWNCgJMXa3QH70ruoBA&url=http://www.ndtv.com/india-news/rahul-gandhi-leads-a-fractured-opposition-at-joint-presser-today-1642308 …,,,,8.13695775469408E+017,https://twitter.com/_QuickieNews/status/813695775469408256,,
LIVEINDIA_NEWS,2016-12-27 16:09,0,0,#mustread Mamata Banerjee & Rahul Gandhi 's Joint Attack On Narendra Modi- https:// goo.gl/2vCyYK pic.twitter.com/uycgXkD8Ws,,,#mustread,8.13695765662966E+017,https://twitter.com/LIVEINDIA_NEWS/status/813695765662965760,,
dineshchandra05,2016-12-27 16:09,0,0,@OfficeOfRG gali gali main shor hai rahul gandhi khan chor hai.,,@OfficeOfRG,,8.13695683597402E+017,https://twitter.com/dineshchandra05/status/813695683597402112,,
ketultheking786,2016-12-27 16:09,0,0,Why Indian Media is not asking the views of Rahul Gandhi on these plans of #JihadiDidi ? #EmergencyInBengal http://www. thedailystar.net/world/south-as ia/mamata-legalising-all-migrant-bangladeshis-574150 …,,,#JihadiDidi #EmergencyInBengal,8.13695674424431E+017,https://twitter.com/ketultheking786/status/813695674424430592,,
SupportModi_,2016-12-27 16:08,0,0,"#SupportModi #NarendraModi Rahul Gandhi Attacks PM Narendra Modi On Notes Ban, Says Move 'Attack On Poor': Highlig… http:// ift.tt/2ia9tDs",,,#SupportModi #NarendraModi,8.1369565064679E+017,https://twitter.com/SupportModi_/status/813695650646790146,,
livemint,2016-12-27 16:08,1,1,"Rahul Gandhi , Mamata Banerjee on the same page over demonetisation woes http:// bit.ly/2izDqvH",,,,8.13695624738652E+017,https://twitter.com/livemint/status/813695624738652160,,
SamratKharavela,2016-12-27 16:08,4,2,"Rahul Gandhi is taking head on the Modia in full scale press conference, Modi has never done this.",,,,8.13695603406356E+017,https://twitter.com/SamratKharavela/status/813695603406356480,,
IndiaTodayFLASH,2016-12-27 16:08,2,1,"The PM should come out with the ""real"" reason for demonetisation, answer who is responsible for sufferings of poor people: Rahul Gandhi",,,,8.13695583768625E+017,https://twitter.com/IndiaTodayFLASH/status/813695583768625152,,
Bis_Sandeep,2016-12-27 16:08,0,0,ndtv: PM must explain the motive behind #notesban : Rahul Gandhi Watch LIVE http:// ndtv.com/live pic.twitter.com/Vt3vrjc1vd,,,#notesban,8.13695575292002E+017,https://twitter.com/Bis_Sandeep/status/813695575292002304,,
shalin5960,2016-12-27 16:08,0,0,"Rahul Gandhi , Mamata Banerjee on the same page over demonetisation woes http:// ift.tt/2izzlYJ",,,,8.13695532153631E+017,https://twitter.com/shalin5960/status/813695532153630720,,
alt_bit_coins,2016-12-27 16:08,0,0,"Rahul Gandhi Attacks PM Narendra Modi On Notes Ban, Says Move Attack On Poor: Highlights http://www. ndtv.com/india-news/rah ul-gandhi-attacks-pm-narendra-modi-on-notes-ban-says-move-attack-on-poor-highlights-1642314 … pic.twitter.com/hLZAEelPvH",,,,8.13695522976502E+017,https://twitter.com/alt_bit_coins/status/813695522976501765,,
VihaanSingh20,2016-12-27 16:08,0,0,PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: Rahul Gandhi,,,,8.13695520283754E+017,https://twitter.com/VihaanSingh20/status/813695520283754496,,
GauravPandhi,2016-12-27 16:08,14,8,There are allegations of accepting bribe against the PM and by investigation the integrity & respect of the chair be restored - Rahul Gandhi,,,,8.13695512608002E+017,https://twitter.com/GauravPandhi/status/813695512608002048,,
ManojKu45514356,2016-12-27 16:08,0,0,"@NavbharatTimes Rahul Gandhi ji abhi tak jawab nahi diya desh ko, 2g,coal ghotala, games ghotala ke baarein mein",,@NavbharatTimes,,8.13695500679528E+017,https://twitter.com/ManojKu45514356/status/813695500679528448,,
AnshuChhibber,2016-12-27 16:08,7,5,Rahul Gandhi replies to @CNNnews18 's @_pallavighosh questions: We should bring Mallayaji and Modiji back to India.,,@CNNnews18 @_pallavighosh,,8.1369547625599E+017,https://twitter.com/AnshuChhibber/status/813695476255989760,,
IndiaTodayFLASH,2016-12-27 16:08,3,6,"Demonetisation has made no impact on black money; it is an attack on financial independence, poor people: Rahul Gandhi .",,,,8.13695459176788E+017,https://twitter.com/IndiaTodayFLASH/status/813695459176787968,,
Jitendrakuma,2016-12-27 16:08,1,1,Jihadi Chudailo Ko Bharat Se Bhagao #ByeOldBuyNew #LiveYourDreams #EmergencyInBengal Dehradun Rahul Gandhi #BonanzaWithFriends @ZeeNews,,@ZeeNews,#ByeOldBuyNew #LiveYourDreams #EmergencyInBengal #BonanzaWithFriends,8.13695445083955E+017,https://twitter.com/Jitendrakuma/status/813695445083955200,,
ISunilAgnihotri,2016-12-27 16:07,0,0,@TimesNow @IndiaToday @ZeeNews @abpnewstv Ask Rahul Gandhi Y all Leaders who hv Corruption Charges in Courts on them r United against Modi,,@TimesNow @IndiaToday @ZeeNews @abpnewstv,,8.13695389492576E+017,https://twitter.com/ISunilAgnihotri/status/813695389492576256,,
AnshuChhibber,2016-12-27 16:07,2,1,Rahul Gandhi replies to @CNNnews18 's @_pallavighosh questions: Any action against corruption that PM wants to take we will support him.,,@CNNnews18 @_pallavighosh,,8.13695373021614E+017,https://twitter.com/AnshuChhibber/status/813695373021614080,,
FinancialXpress,2016-12-27 16:07,1,1,PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: #RahulGandhi,,,#RahulGandhi,8.13695372799283E+017,https://twitter.com/FinancialXpress/status/813695372799283200,,
TimesNow,2016-12-27 16:07,19,40,"Sheila Dikshit is ready for probe, not PM Modi: Rahul Gandhi #RahulFlopShow",,,#RahulFlopShow,8.13695282370093E+017,https://twitter.com/TimesNow/status/813695282370093056,,
FinancialXpress,2016-12-27 16:07,2,2,Declare the names of Swiss bank account holders: #RahulGandhi,,,#RahulGandhi,8.13695281787044E+017,https://twitter.com/FinancialXpress/status/813695281787043841,,
india_breaking,2016-12-27 16:07,0,0,Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today – NDTV https:// indbreaking.wordpress.com/2016/12/27/rah ul-gandhi-leads-a-fractured-opposition-at-joint-presser-today-ndtv …,,,,8.13695279660577E+017,https://twitter.com/india_breaking/status/813695279660576768,,
GauravPandhi,2016-12-27 16:07,17,8,"The Swiss Govt has given a list of account holders to the Govt, we want the PM to reveal the names of these thief. - Rahul Gandhi",,,,8.1369525108478E+017,https://twitter.com/GauravPandhi/status/813695251084779520,,
2GuessWhat4,2016-12-27 16:07,0,0,"Demonetisation: Rahul Gandhi demands answers from PM Modi, Mamata Banerjee calls it ‘super emergency’ http:// dlvr.it/MzB3Rm pic.twitter.com/lU2vDiJSUY",,,,8.13695243757363E+017,https://twitter.com/2GuessWhat4/status/813695243757363200,,
NTVJustIn,2016-12-27 16:07,1,1,డిసెంబర్ 30 వరకు అన్నీ సర్దుకుంటాయని చెప్పారు.. కానీ అలాంటి పరిస్థితి కనిపించడం లేదు -రాహుల్ #Oppositions #DeMonetisation #RahulGandhi,,,#Oppositions #DeMonetisation #RahulGandhi,8.13695194709172E+017,https://twitter.com/NTVJustIn/status/813695194709172224,,
vishalfast007,2016-12-27 16:07,0,0,Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today - NDTV http:// ift.tt/2ia4fYn,,,,8.13695189864895E+017,https://twitter.com/vishalfast007/status/813695189864894464,,
NTVJustIn,2016-12-27 16:06,0,1,నోట్ల రద్దుతో అవినీతి పెరిగింది -రాహుల్ గాంధీ #Oppositions #DeMonetisation #RahulGandhi,,,#Oppositions #DeMonetisation #RahulGandhi,8.13695138018931E+017,https://twitter.com/NTVJustIn/status/813695138018930689,,
GauravPandhi,2016-12-27 16:06,16,5,We will support the Govt to eradicate corruption. Big or small. Let the Govt bring back Mallya & Lalit Modi from London - Rahul Gandhi,,,,8.13695046671184E+017,https://twitter.com/GauravPandhi/status/813695046671183872,,
MechanicalBaba,2016-12-27 16:06,0,0,"#India Demonetisation: Rahul Gandhi demands answers from PM Modi, Mamata Banerjee calls it ‘super emergency’",,,#India,8.13694959526158E+017,https://twitter.com/MechanicalBaba/status/813694959526158337,,
WeForNews,2016-12-27 16:06,1,1,#PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: #RahulGandhi,,,#PM #RahulGandhi,8.13694939850633E+017,https://twitter.com/WeForNews/status/813694939850633217,,
NewsNationTV,2016-12-27 16:05,3,2,#PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: #RahulGandhi,,,#PM #RahulGandhi,8.1369488780356E+017,https://twitter.com/NewsNationTV/status/813694887803559936,,
offficeRGFan,2016-12-27 16:05,10,11,PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: Rahul Gandhi,,,,8.13694877762458E+017,https://twitter.com/offficeRGFan/status/813694877762457601,,
etvnewsgujarati,2016-12-27 16:05,0,0,PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: Rahul Gandhi,,,,8.13694821248352E+017,https://twitter.com/etvnewsgujarati/status/813694821248352256,,
News18Guj,2016-12-27 16:05,0,0,PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: Rahul Gandhi,,,,8.13694807612658E+017,https://twitter.com/News18Guj/status/813694807612657664,,
ShyamSunderAsop,2016-12-27 16:05,0,0,"After #DeMonetisation disturbed #RahulGandhi , #Mamtabanerjee and #mayawati asking to #NaMo regarding #BlackMoney 8 #Swis what about others??",,,#DeMonetisation #RahulGandhi #Mamtabanerjee #mayawati #NaMo #BlackMoney #Swis,8.13694777065619E+017,https://twitter.com/ShyamSunderAsop/status/813694777065619457,,
localdesktop,2016-12-27 16:05,0,0,ndtv: PM must explain the motive behind #notesban : Rahul Gandhi Watch LIVE http:// ndtv.com/live pic.twitter.com/NJbkCs57W3,,,#notesban,8.13694770660966E+017,https://twitter.com/localdesktop/status/813694770660966400,,
hershyy,2016-12-27 16:05,0,0,Do Bichaare Bina Sahaare.... Dekho Puchh Puchhkar Haare #RahulFlopShow #RahulGandhi #MamataBanerjee https:// twitter.com/ANI_news/statu s/813690325659045888 …,,,#RahulFlopShow #RahulGandhi #MamataBanerjee,8.13694700511064E+017,https://twitter.com/hershyy/status/813694700511064064,,
GauravPandhi,2016-12-27 16:04,26,11,What kind of war against corruption is this where PM is above the law? PM should be the first one to accept investigation - Rahul Gandhi,,,,8.13694656386974E+017,https://twitter.com/GauravPandhi/status/813694656386973697,,
punjabtribune,2016-12-27 16:04,0,0,Demonetisation has failed: Rahul Gandhi http:// fb.me/30IKDBksR,,,,8.13694633880461E+017,https://twitter.com/punjabtribune/status/813694633880461312,,
AmarUjalaNews,2016-12-27 16:04,28,52,#RahulGandhi जब शीला दीक्षित को जांच से कोई दिक्कत नहीं तो नरेंद्र मोदी को क्यों दिक्कत हो रही?,,,#RahulGandhi,8.13694633691599E+017,https://twitter.com/AmarUjalaNews/status/813694633691598848,,
ANI_news,2016-12-27 16:04,66,63,PM should be the first person to say if I am facing allegations then there should be an inquiry. Sheila ji is ready for probe: Rahul Gandhi,,,,8.13694629870613E+017,https://twitter.com/ANI_news/status/813694629870612480,,
indiacom,2016-12-27 16:04,0,0,"'Demonetisation is a failed experiment', says Rahul Gandhi ; 'Super emergency', cries Mamata Banerjee http:// ln.is/www.india.com/ news/i/Cmvn4 …",,,,8.1369458839332E+017,https://twitter.com/indiacom/status/813694588393320453,,
tribunepunjab,2016-12-27 16:04,0,0,Demonetisation has failed: Rahul Gandhi http:// punjabtribune.com/news/17932-dem onetisation-has-failed-rahul-gandhi.aspx#.WGJDuPydPio.twitter …,,,#,8.13694586849665E+017,https://twitter.com/tribunepunjab/status/813694586849665024,,
thechaupal,2016-12-27 16:04,67,84,"कुछ लोग कह रहे हैं कि कोर्ट ने सहारा मामले में observation की है, observation और judgement में फर्क होता है: Rahul Gandhi",,,,8.13694503307465E+017,https://twitter.com/thechaupal/status/813694503307464705,,
DeMOCKERYcy,2016-12-27 16:04,1,0,""" Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today - NDTV"" http:// ift.tt/2ht0ssf",,,,8.13694438266601E+017,https://twitter.com/DeMOCKERYcy/status/813694438266601472,,
ndtv,2016-12-27 16:03,31,53,PM must explain the motive behind #notesban : Rahul Gandhi Watch LIVE http:// ndtv.com/live pic.twitter.com/IRdrlLJxMg,,,#notesban,8.13694391525118E+017,https://twitter.com/ndtv/status/813694391525117952,,
GauravPandhi,2016-12-27 16:03,101,80,"Sheila ji has sought and inquiry into the allegations, why is PM Modi scared of the same? - Rahul Gandhi",,,,8.13694352782299E+017,https://twitter.com/GauravPandhi/status/813694352782299136,,
being_delhite,2016-12-27 16:03,2,1,P Rama Mohana Rao was Chief Secretary Now Thief Secretary Protected by Rahul Gandhi & Mamata Banerjee (who themselves hv no credibility?,,,,8.13694337435333E+017,https://twitter.com/being_delhite/status/813694337435332608,,
Sahil_RG,2016-12-27 16:03,0,1,"Retweeted NDTV ( @ndtv ): WATCH | The goal of #demonetisation has failed, says Rahul Gandhi pic.twitter.com/ddkqSRKVJf http:// fb.me/1HGEg512i",,@ndtv,#demonetisation,8.13694313771241E+017,https://twitter.com/Sahil_RG/status/813694313771241473,,
LegalKant,2016-12-27 16:03,1,0,Why is Indian Media not asking the views of Rahul Gandhi on these plans of #MamataBanerjee #JihadiDidi ? http://www. thedailystar.net/world/south-as ia/mamata-legalising-all-migrant-bangladeshis-574150 …,,,#MamataBanerjee #JihadiDidi,8.13694296595513E+017,https://twitter.com/LegalKant/status/813694296595513344,,
vishalfast007,2016-12-27 16:03,0,0,Rahul Gandhi Leads A Fractured Opposition at Joint Presser Today - NDTV http:// ift.tt/2hjHhfp,,,,8.13694232351429E+017,https://twitter.com/vishalfast007/status/813694232351428608,,
Jitendrakuma,2016-12-27 16:02,0,0,#EmergencyInBengal by Jehadi Chudail #ByeOldBuyNew #LiveYourDreams Dehradun Rahul Gandhi #Uttarakhand @sudhirchaudhary @ZeeNewsHindi,,@sudhirchaudhary @ZeeNewsHindi,#EmergencyInBengal #ByeOldBuyNew #LiveYourDreams #Uttarakhand,8.13694131356566E+017,https://twitter.com/Jitendrakuma/status/813694131356565504,,
ManojKu45514356,2016-12-27 16:02,0,0,"@AmarUjalaNews Rahul Gandhi ji pehle aap desh ko batayen ki aapka future kya hai, aur kaise banayenge.",,@AmarUjalaNews,,8.13694118744494E+017,https://twitter.com/ManojKu45514356/status/813694118744494080,,
AmarUjalaNews,2016-12-27 16:02,9,15,#RahulGandhi नोटबंदी एक नाकाम प्रयोग है,,,#RahulGandhi,8.13694090764165E+017,https://twitter.com/AmarUjalaNews/status/813694090764165121,,
IndianExpress,2016-12-27 16:02,5,12,"Demonetisation: Rahul Gandhi demands answers from PM Modi, Mamata Banerjee calls it 'super emergency' http:// indianexpress.com/article/india/ demonetisation-oppositon-joint-press-conference-rahul-gandhi-mamata-banerjee-tmc-congress-4447120/ … pic.twitter.com/vqBDG9PqYX",,,,8.13694057272574E+017,https://twitter.com/IndianExpress/status/813694057272573957,,
FinancialXpress,2016-12-27 16:02,1,1,PM #Modi should reveal real reason behind note ban: #RahulGandhi,,,#Modi #RahulGandhi,8.13694043649475E+017,https://twitter.com/FinancialXpress/status/813694043649474560,,
yespunjab,2016-12-27 16:02,1,0,#Demonetisation has failed: #RahulGandhi http:// ow.ly/U9KJ307t3Dd pic.twitter.com/vbzuFSvxTx,,,#Demonetisation #RahulGandhi,8.13694020656447E+017,https://twitter.com/yespunjab/status/813694020656447488,,
BawaHS,2016-12-27 16:02,1,1,#Demonetisation has failed: #RahulGandhi http:// ow.ly/U9KJ307t3Dd pic.twitter.com/PnjKI568Ug,,,#Demonetisation #RahulGandhi,8.13694020597719E+017,https://twitter.com/BawaHS/status/813694020597719040,,
todaymaharasht1,2016-12-27 16:02,0,0,Demonetisation has failed: Rahul Gandhi - http://www. maharashtratoday.in/demonetisation -failed-rahul-gandhi/02 … pic.twitter.com/YN6s8rorLG,,,,8.13693988997857E+017,https://twitter.com/todaymaharasht1/status/813693988997857280,,
bajpaivk,2016-12-27 16:01,0,0,FRUSTRATED SYCOPHANTS ARE QUESTIONING HONEST POLICY OF P.M.MODIJI 1.2 INCOHERENT #RAHULGANDHI SUFFERS FROM ASS https:// twitter.com/bajpaivk/statu s/813690445100220418 …,,,#RAHULGANDHI,8.13693874929431E+017,https://twitter.com/bajpaivk/status/813693874929430528,,
ObsoleteVodka,2016-12-27 16:01,0,0,"Troll Rahul Gandhi all u want, but the fellow speaks more sense that Modi nowadays.",,,,8.1369384864374E+017,https://twitter.com/ObsoleteVodka/status/813693848643739648,,
